Hospital ID,Hospital Name,Location,XOffset,YOffset,Category,Number of Beds,Number of Waitlist,Max Competence Charge,Number of Staffs,Staff Scores 1,Staff Scores 2,Staff Scores 3,Staff Scores 4,Staff Scores 5,Staff Scores 6,Staff Scores 7,Staff Scores 8,Staff Scores 9,Staff Scores 10,Staff Scores 11,Staff Scores 12,Staff Scores 13,Staff Scores 14,Staff Scores 15,Staff Scores 16,Staff Scores 17,Staff Scores 18,Staff Scores 19,Staff Scores 20,Number of Tests,Extra Medical Cost 1,Extra Medical Cost 2,Extra Medical Cost 3,Extra Medical Cost 4,Extra Medical Cost 5,Extra Medical Cost 6,Extra Medical Cost 7,Extra Medical Cost 8,Extra Medical Cost 9,Extra Medical Cost 10,Extra Medical Cost 11,Extra Medical Cost 12,Extra Medical Cost 13,Extra Medical Cost 14,Mortality Measure 1,Mortality Measure 2,Mortality Measure 3,Mortality Measure 4,Mortality Measure 5,Mortality Measure 6,Safety of Care Measure 1,Safety of Care Measure 2,Safety of Care Measure 3,Safety of Care Measure 4,Safety of Care Measure 5,Readmission Measure 1,Readmission Measure 2,Readmission Measure 3,Readmission Measure 4,Readmission Measure 5,Readmission Measure 6,Patient Experience Measure 1,Patient Experience Measure 2,Patient Experience Measure 3,Patient Experience Measure 4,Patient Experience Measure 5,Patient Experience Measure 6,Timely and Effective Care Measure 1,Timely and Effective Care Measure 2,Timely and Effective Care Measure 3,Timely and Effective Care Measure 4,Timely and Effective Care Measure 5,Timely and Effective Care Measure 6,Timely and Effective Care Measure 7
1618,CHANDRA NURSING HOME,Meerut,-3.9557,-7.5586,1,150,16,45000,15,36,35,66,72,21,36,34,4,60,14,10,94,63,52,59,86,11,87,21,21,15,2400,4640,6470,4190,6040,5850,6060,5300,3990,1110,950,6250,3800,5980,134,1000000000.0,92,39,1000000000.0,78,0.0562,0.0824,0.0989,0.0627,0.0801,37.5729,1000000000.0,43.5973,6.3133,5.2947,15.7895,1000000000.0,2,5,5,9,7,45.27,56.71,1000000000.0,5.49,37.73,21.9,51.5
1619,AMBRIN LAPAROSCOPIC MATERNITY CENTRE,Meerut,-7.291,-8.6496,1,300,15,73000,15,13,84,17,33,92,58,26,99,98,85,1,43,9,31,70,47,11,32,81,24,15,4760,3150,3180,2400,1480,2610,1930,4810,2560,6420,6890,3580,3120,340,141,1000000000.0,1000000000.0,37,122,129,0.087,0.0648,0.0714,0.0919,0.0894,1000000000.0,39.3725,5.3969,44.4537,15.6945,40.3494,6,1000000000.0,0,1000000000.0,9,8,27.93,18.78,16.73,1000000000.0,1000000000.0,2.03,44.91
1620,DR ABSAR AHMAD,Meerut,7.8444,-5.7137,1,250,18,34000,15,3,96,49,86,45,20,72,17,3,81,56,53,58,96,17,65,86,5,49,63,15,900,1680,2520,2480,2630,2440,7040,2510,5320,6430,1990,4660,3650,4080,31,1000000000.0,81,1000000000.0,87,117,0.0604,0.0945,0.0767,0.0987,0.0867,1000000000.0,41.9106,1000000000.0,1000000000.0,30.2198,12.9189,6,1000000000.0,5,7,1000000000.0,1000000000.0,12.83,1000000000.0,2.68,28.38,49.71,1000000000.0,9.93
1621,SURAKSHA MEDICARE CENTRE,Meerut,-8.091,-6.9818,1,250,15,27000,15,26,11,58,56,24,97,92,87,26,75,17,68,86,92,58,47,71,33,40,66,15,3280,1600,3780,5800,1620,4880,2870,1190,340,1480,5830,2910,2610,3510,83,61,1000000000.0,89,75,24,0.0637,0.0573,0.0735,0.0566,0.0688,41.0202,28.0336,1000000000.0,1000000000.0,1000000000.0,1000000000.0,1,2,0,10,8,1000000000.0,33.1,19.78,1000000000.0,29.37,18.92,41.1,26.27
1622,M R NURSING HOME,Meerut,1.0967,5.3545,1,250,10,16000,15,8,10,86,87,19,61,26,11,8,6,63,56,13,14,99,68,55,84,99,33,15,4020,1340,6830,1650,5910,3340,6440,1510,980,1410,4250,5770,1920,6580,144,45,20,82,63,118,0.0851,0.0953,0.0812,0.0982,0.0814,26.9817,21.1651,42.7299,45.8145,33.56,18.443,2,1000000000.0,9,9,1000000000.0,4,1000000000.0,35.96,42.34,45.6,25.46,13.0,32.81
1623,DR HANS RAJ MEMORIAL CLINIC,Meerut,1.8953,3.6973,1,200,13,14000,15,94,47,96,49,59,38,96,55,79,18,24,16,18,51,70,92,51,20,4,5,15,1950,5830,1260,5580,180,6690,3610,2980,2340,1650,6650,5460,6220,3120,1000000000.0,1000000000.0,44,74,49,133,0.0993,0.0575,0.0725,0.077,0.0984,45.9046,19.9961,1000000000.0,47.0644,28.8872,15.0962,8,10,7,8,8,1,58.27,66.34,49.13,39.38,36.65,49.22,43.71
1624,ANUSHKA HOSPITAL,Meerut,-3.2459,1.8805,1,250,17,62000,15,64,62,1,70,72,23,82,7,40,14,88,4,30,56,8,94,61,2,87,44,15,6560,2080,5000,5150,1420,4690,6500,5660,3900,110,3920,1290,1470,4050,131,1000000000.0,1000000000.0,143,123,57,0.0683,0.0715,0.0576,0.0709,0.0821,1000000000.0,1000000000.0,6.2024,40.3097,14.6906,1000000000.0,7,6,4,2,1000000000.0,7,4.19,1000000000.0,41.58,7.56,54.76,12.13,22.57
1625,CHIRANJEEV HOSPITAL,Meerut,2.1238,4.5529,1,100,14,52000,15,26,94,24,2,78,39,89,90,74,4,30,62,80,83,57,53,88,82,9,88,15,2370,2790,3620,3660,2340,3450,1050,2870,2670,3500,3070,2360,2970,5150,142,1000000000.0,88,94,92,133,0.0922,0.0769,0.0513,0.0665,0.0847,1000000000.0,25.3885,41.6064,38.299,1000000000.0,44.306,9,8,1000000000.0,1000000000.0,1,1000000000.0,0.56,16.81,33.45,1000000000.0,15.5,58.46,1000000000.0
1626,CHIRAG NURSING HOME,Meerut,-9.0846,-5.5454,1,200,17,35000,15,8,53,16,30,37,30,94,97,28,32,41,77,28,81,90,96,77,56,74,91,15,6380,580,5450,6520,6900,6010,2770,1360,2210,6230,5250,130,5530,5430,1000000000.0,100,1000000000.0,118,78,63,0.0791,0.0831,0.0764,0.0886,0.0928,15.9777,30.6824,2.0135,36.3707,40.8916,37.7516,2,3,8,4,8,1000000000.0,3.76,1000000000.0,24.43,40.11,59.48,46.23,69.0
1627,SHANKAR NURSING HOME,Meerut,-3.3857,5.6944,1,250,14,67000,15,35,74,3,10,34,39,93,96,37,51,61,46,65,3,97,66,11,81,21,42,15,3840,3800,3170,4170,230,1110,2320,780,3810,170,600,1780,1440,2520,1000000000.0,82,1000000000.0,134,23,1000000000.0,0.0646,0.0529,0.0693,0.0947,0.0875,25.5867,35.9534,24.5437,12.6128,1000000000.0,11.8329,4,1000000000.0,1000000000.0,1000000000.0,9,5,1000000000.0,1000000000.0,1000000000.0,36.52,1000000000.0,68.77,45.18
1628,PUSHPANJALI MATERNITY AND LAPAROSCOPIC CENTRE,Meerut,4.8895,-5.8391,1,100,14,45000,15,93,80,15,23,29,68,39,26,75,68,58,53,76,16,26,43,27,40,23,20,15,1030,3110,6830,4150,1280,4700,4040,1250,6620,5460,3370,1230,200,5670,1000000000.0,33,150,66,102,38,0.072,0.0582,0.0994,0.0784,0.0953,1000000000.0,20.6886,14.0584,25.9086,42.6321,32.008,9,1000000000.0,3,10,8,10,54.09,5.18,1000000000.0,21.09,11.5,1000000000.0,26.34
1629,UMAR NURSING HOME,Meerut,6.4822,8.1067,1,150,20,53000,15,58,28,1,41,45,27,30,91,53,64,28,62,2,41,99,81,44,60,46,71,15,4450,2560,2860,2520,4610,3790,2620,5550,2330,4690,4840,1910,5030,6480,138,97,111,1000000000.0,53,1000000000.0,0.0977,0.0544,0.0806,0.0973,0.0592,0.9251,23.082,39.9287,14.8782,35.1976,4.4036,7,2,2,5,1,0,13.59,0.71,43.32,1000000000.0,15.33,1000000000.0,52.82
1630,JIGAR GENERAL SURGERY AND CHILD CARE CENTRE,Meerut,-3.017,6.5032,1,200,16,48000,15,60,97,72,42,8,35,80,26,58,82,68,86,17,27,77,85,73,22,97,83,15,4480,1020,4350,620,5830,270,4840,2000,3560,6890,2640,5520,4160,320,33,126,144,56,50,1000000000.0,0.0795,0.0945,0.0737,0.0582,0.065,35.1515,35.8365,1000000000.0,47.8402,44.1813,39.7792,1000000000.0,6,1000000000.0,5,1,3,37.53,48.92,15.18,2.33,17.02,1000000000.0,26.31
1631,DR SANGEETA GUPTA,Meerut,-0.3863,2.303,1,150,13,43000,15,75,6,91,41,14,43,37,18,98,1,75,71,31,10,35,42,70,74,87,18,15,2110,390,6280,6740,7080,680,5590,5460,5570,5040,3440,2970,4830,4660,99,1000000000.0,94,114,23,138,0.0954,0.0827,0.0657,0.0581,0.0618,19.8845,1000000000.0,1000000000.0,19.4641,31.3577,1000000000.0,1,1000000000.0,4,6,1000000000.0,0,25.63,52.11,67.76,1000000000.0,28.54,8.63,1000000000.0
1632,DR LAL SINGH MEMORIAL HOSPITAL AND DIAGNOSTIC CENTER,Meerut,2.5057,6.9311,1,100,13,49000,15,77,78,95,51,5,97,9,43,57,9,100,33,14,2,69,16,48,84,29,93,15,5660,370,4900,3310,2770,2900,3140,3820,6680,3410,6570,6960,1830,1260,1000000000.0,1000000000.0,27,42,32,140,0.0933,0.0508,0.054,0.0672,0.0907,2.6415,24.404,33.8446,1000000000.0,4.1911,33.2737,1000000000.0,3,7,1,1000000000.0,0,57.08,49.75,69.74,1000000000.0,1000000000.0,1000000000.0,1000000000.0
1633,MODERN NURSING HOME,Meerut,-4.9489,-2.9769,1,150,17,24000,15,2,66,38,29,65,94,29,76,2,10,36,50,3,88,55,36,78,36,87,77,15,6260,4430,4220,4550,5580,1680,3920,4120,170,180,5470,1360,4720,2240,143,45,102,1000000000.0,74,109,0.0808,0.0586,0.0675,0.086,0.0609,4.1039,36.2089,1000000000.0,35.053,1000000000.0,40.1394,7,4,2,3,6,9,11.07,1000000000.0,26.5,1000000000.0,5.35,32.19,17.66
1634,SHIVA MATERNITY CARE,Meerut,-4.3673,7.7142,1,100,18,55000,15,40,41,32,58,2,73,65,30,24,9,76,68,30,52,74,10,81,73,47,79,15,2450,3040,5230,970,2760,5170,5720,1460,1930,3120,1840,5030,970,3830,1000000000.0,114,48,33,83,98,0.0932,0.0781,0.0709,0.0967,0.0986,46.1002,36.1035,11.7955,1000000000.0,35.9741,6.2914,8,0,9,3,0,2,1000000000.0,1.55,68.9,59.53,1000000000.0,25.61,42.17
1635,GALAXY SURGICAL AND MATERNITY CENTER,Meerut,6.9262,-9.7472,1,150,13,30000,15,85,37,75,1,1,88,42,54,96,75,39,14,22,14,88,72,88,74,92,16,15,760,4090,400,1080,910,4040,3810,160,6400,3850,4190,5220,660,4100,143,1000000000.0,1000000000.0,99,100,89,0.0721,0.0602,0.0564,0.0659,0.0995,42.4648,35.9512,4.0164,31.8714,1000000000.0,40.8106,6,5,2,6,2,1000000000.0,29.53,5.36,1000000000.0,57.43,1000000000.0,5.21,46.27
1636,CHANDRA MEMORIAL NURSING HOME,Meerut,-4.7135,-6.4189,1,300,15,41000,15,15,76,50,81,18,83,53,52,34,6,2,76,56,54,43,40,58,5,74,89,15,5170,6990,5200,910,1440,1330,2320,1860,230,2610,4510,2790,5640,6840,47,113,97,133,139,123,0.0941,0.0932,0.0969,0.066,0.0893,3.7899,35.2677,3.5218,1000000000.0,28.5396,1.6888,1000000000.0,5,5,1000000000.0,9,6,16.21,9.56,15.63,35.7,16.91,28.66,1000000000.0
1637,UPASANA DIABETES CARE CENTRE AND NURSING HOME,Meerut,-3.9981,1.8314,1,300,19,69000,15,56,58,36,30,50,32,89,51,97,37,70,95,75,94,28,8,86,62,63,60,15,3470,3120,1330,510,830,3460,6770,3820,6720,910,3360,890,7100,4050,32,103,28,1000000000.0,76,47,0.0644,0.0792,0.0605,0.0945,0.0603,28.653,29.2616,32.4328,8.1482,22.0547,49.0476,8,6,1000000000.0,5,5,10,65.57,57.67,13.5,20.24,1000000000.0,1000000000.0,26.99
1638,ANITA NURSING HOME,Meerut,5.1918,1.5475,1,200,13,55000,15,46,100,9,6,95,29,62,82,60,76,98,63,72,78,92,23,31,86,64,23,15,990,6710,5360,6770,630,2680,2490,1600,6540,3200,2870,6900,2710,5550,126,51,1000000000.0,60,132,32,0.0717,0.0673,0.0582,0.0526,0.0678,17.6513,1000000000.0,32.7377,28.5736,30.781,1000000000.0,10,5,1,1000000000.0,4,4,1000000000.0,5.29,14.03,8.36,19.77,32.37,5.52
1639,KAMAL SHELL HOSPITAL,Meerut,0.7718,5.5056,1,100,19,24000,15,45,72,70,47,68,18,21,76,22,15,53,67,7,95,42,8,80,92,67,74,15,3870,5370,1220,6860,1550,340,6700,3330,1550,4050,3140,1660,1310,6340,23,31,130,117,128,1000000000.0,0.086,0.0512,0.068,0.0933,0.0924,35.6374,41.0475,37.7618,36.5637,9.5182,47.8963,1000000000.0,2,4,1000000000.0,1,1000000000.0,66.61,21.35,43.39,19.65,11.52,61.61,29.7
1640,DR VAIBHAV GUPTA,Meerut,9.7249,7.5861,1,150,20,65000,15,79,44,29,8,34,100,29,3,31,31,28,66,72,56,84,73,22,55,89,29,15,3790,6130,3050,3670,840,4470,730,6430,2240,4360,2670,6170,4720,1170,126,37,126,31,36,35,0.054,0.0669,0.0978,0.053,0.0557,47.7779,0.2278,23.8084,48.9009,47.746,27.8942,3,10,1000000000.0,3,0,6,21.19,1000000000.0,28.75,11.39,1000000000.0,1000000000.0,49.83
1641,DHARIWAL NURSING HOME,Meerut,-1.3135,-4.7819,1,300,19,4000,15,67,73,1,45,20,85,55,66,22,81,45,36,8,39,63,21,15,51,9,57,15,2410,3850,5820,5150,3740,6000,5340,6330,3150,4050,5410,5130,5670,1090,40,134,1000000000.0,53,1000000000.0,62,0.063,0.0993,0.0801,0.0706,0.0535,13.7512,34.5868,1000000000.0,31.1545,18.8803,24.1806,7,7,1000000000.0,0,0,5,58.76,3.33,8.25,29.0,41.61,17.44,31.36
1642,ORTHOPAEDIC AND MATERNITY HOSPITAL,Meerut,-3.8597,-7.7716,1,100,11,58000,15,41,55,40,5,94,33,38,70,27,14,25,72,77,63,58,10,15,85,41,15,15,1470,2480,1610,4830,4180,1500,1240,5750,470,1810,5460,4990,4080,6930,1000000000.0,42,1000000000.0,49,118,66,0.0539,0.067,0.0685,0.061,0.0923,39.078,27.7157,5.9133,31.4957,4.8685,32.2476,1,5,1,1000000000.0,4,1000000000.0,18.6,34.2,50.63,59.96,67.9,1000000000.0,0.99
1643,DR G S GUPTA,Meerut,1.6938,-2.7401,1,200,18,32000,15,2,78,90,45,16,61,43,29,18,45,96,16,56,32,88,38,15,24,5,92,15,1180,4950,7030,6950,300,690,4060,5890,4910,3590,3060,1660,4200,6240,1000000000.0,38,50,88,1000000000.0,84,0.0785,0.0795,0.0887,0.0638,0.0792,16.9461,1000000000.0,1000000000.0,31.2955,1000000000.0,20.4782,8,1000000000.0,5,0,1000000000.0,2,57.78,68.15,43.44,1000000000.0,22.77,35.46,0.51
1644,NEW CITY HOSPITAL,Meerut,-6.198,-2.1926,1,250,20,59000,15,91,21,42,90,89,54,32,84,88,85,89,92,11,13,30,96,97,86,27,93,15,1460,130,5100,6780,3210,1940,2380,3810,2000,3880,2030,4360,150,2550,100,21,35,42,1000000000.0,128,0.0801,0.0759,0.0855,0.0914,0.0791,19.7202,13.2295,1000000000.0,41.4483,4.2351,25.0758,1,0,1000000000.0,1,2,7,1000000000.0,4.34,51.55,15.91,1000000000.0,1000000000.0,39.9
1645,APEX HOSPITAL,Meerut,-9.822,-2.6755,1,150,16,39000,15,90,78,95,87,16,84,61,43,37,65,21,15,92,44,52,10,32,18,69,76,15,570,6850,6510,1190,4240,850,4240,5990,1750,4590,3440,3230,3800,580,98,125,142,49,47,138,0.0884,0.0708,0.0831,0.0983,0.0614,7.5366,34.762,7.4483,23.3003,1000000000.0,3.4113,0,1000000000.0,10,1000000000.0,10,2,56.66,58.4,26.71,35.45,4.58,61.92,4.88
1646,IQRA CLINIC,Meerut,-3.2749,9.772,1,300,20,50000,15,91,83,8,35,60,9,68,2,78,64,43,11,50,10,25,91,29,16,88,87,15,6460,3550,370,1080,2700,4660,830,7070,7100,1380,2080,3230,5770,6240,50,148,47,108,66,62,0.0688,0.088,0.0786,0.0686,0.0752,7.0154,44.817,17.8447,45.7993,12.5391,27.9562,6,8,1000000000.0,1,3,1000000000.0,2.55,54.69,63.61,4.33,15.24,1000000000.0,57.91
1647,HYGEA HOSPITAL,Moradabad,-8.0015,1.0449,1,100,18,40000,15,70,44,96,39,24,87,82,64,46,41,1,19,53,10,54,58,15,61,47,45,15,6390,340,980,4840,3610,1700,5070,720,2410,4160,6240,2290,3940,3770,139,111,85,130,75,125,0.0696,0.0663,0.0713,0.0868,0.0742,33.8186,24.3046,11.1614,2.6987,28.6777,14.6749,3,0,10,1000000000.0,5,1000000000.0,1000000000.0,34.59,60.4,47.9,33.04,1000000000.0,15.0
1648,HASAN NURSING HOME,Moradabad,8.6785,-9.8329,1,300,13,16000,15,36,73,30,79,89,51,95,69,81,4,72,14,35,26,88,79,26,4,41,59,15,6510,1420,6250,3300,5730,5000,4160,960,2550,6290,5890,3490,1130,4450,1000000000.0,131,1000000000.0,50,23,107,0.0994,0.057,0.0882,0.0959,0.0836,1000000000.0,27.2889,46.7588,43.1041,21.0109,23.7686,1,10,6,8,10,2,56.26,38.66,21.2,39.59,17.3,48.8,9.91
1649,DR GAURAV TYAGI,Moradabad,3.2113,2.6109,1,300,20,21000,15,46,5,74,63,3,78,66,84,32,95,75,74,40,11,11,95,13,36,56,18,15,5080,3320,930,2490,650,4220,4310,4560,2170,1780,3470,170,2910,4000,40,106,1000000000.0,144,1000000000.0,54,0.0949,0.0601,0.0783,0.0674,0.0569,1000000000.0,32.2693,10.1891,19.4419,9.8847,1000000000.0,1000000000.0,4,1000000000.0,1000000000.0,1000000000.0,7,56.5,59.4,1000000000.0,25.85,29.1,52.96,37.33
1650,V CARE NURSING HOME,Moradabad,6.5007,-2.689,1,150,19,38000,15,14,67,51,70,29,24,55,88,90,40,81,100,61,32,42,95,22,87,89,98,15,1970,6100,330,3660,1620,3690,3080,5840,4180,1210,4830,2190,2070,6870,1000000000.0,1000000000.0,142,113,38,99,0.0762,0.0622,0.0989,0.07,0.0699,42.9659,8.0625,1000000000.0,1000000000.0,41.7008,29.9894,10,2,2,7,1,6,1000000000.0,1000000000.0,1000000000.0,4.87,61.07,1000000000.0,34.66
1651,DR R C AGARWAL,Moradabad,-4.5504,-8.5402,1,100,14,50000,15,46,72,63,4,78,57,96,44,71,23,15,7,79,75,63,62,80,55,15,50,15,4520,3460,3100,2770,4180,7090,3380,5780,4150,3210,1870,890,1260,950,37,73,1000000000.0,149,124,134,0.0856,0.052,0.0576,0.0817,0.0863,23.1082,1000000000.0,48.232,1000000000.0,28.2286,36.5528,4,1000000000.0,5,8,7,0,47.96,30.54,58.47,44.87,1000000000.0,45.08,48.29
1652,DR AQILA BEGUM,Moradabad,-5.1504,-9.4325,1,200,18,36000,15,56,6,13,61,66,92,62,61,75,57,6,17,25,85,11,99,74,41,95,71,15,850,5360,6820,6180,2230,860,3770,940,370,4360,730,1740,1970,4440,1000000000.0,1000000000.0,46,39,27,1000000000.0,0.0707,0.0952,0.0607,0.0816,0.0529,1000000000.0,22.3062,24.2074,0.0568,25.5043,23.0754,1000000000.0,8,1000000000.0,1000000000.0,2,1000000000.0,27.83,1000000000.0,42.52,15.4,1.93,4.25,41.61
1653,MOHAN NURSING HOME,Moradabad,3.1621,-0.9496,1,150,19,31000,15,52,47,10,88,10,76,7,68,43,63,1,43,57,65,84,40,48,20,10,88,15,3270,1500,3060,4660,3080,1080,5570,5140,2720,1640,6420,110,880,3280,1000000000.0,1000000000.0,1000000000.0,143,86,23,0.0909,0.0952,0.0761,0.0792,0.0885,1000000000.0,1000000000.0,47.9257,1000000000.0,32.6901,38.7511,9,10,1000000000.0,9,6,8,1000000000.0,1.62,38.21,17.03,1000000000.0,45.79,1000000000.0
1654,AASTHA NURSING HOME,Moradabad,-9.7223,1.5009,1,200,11,56000,15,47,61,48,69,28,31,69,14,16,1,32,52,1,89,28,39,40,24,62,94,15,210,2940,5060,6290,5110,640,2670,420,5570,6780,3290,1550,1280,6510,1000000000.0,1000000000.0,116,104,128,87,0.0529,0.0656,0.0963,0.0819,0.0793,40.4527,1000000000.0,43.8192,32.0721,37.2254,4.8889,10,9,1,8,2,1,13.17,1000000000.0,54.63,29.06,48.07,48.25,13.97
1655,DIVYA KRITI HOSPITAL,Moradabad,6.946,-5.1955,1,100,15,26000,15,65,1,71,24,63,73,6,45,53,50,80,50,47,51,100,65,90,83,97,46,15,2010,3860,7040,4030,6160,420,2780,1840,910,1970,690,4950,4990,2190,1000000000.0,148,137,1000000000.0,61,1000000000.0,0.092,0.0883,0.0724,0.0819,0.0517,49.1777,45.2402,36.0117,1000000000.0,15.3874,31.6202,4,8,10,1000000000.0,1,8,48.24,1000000000.0,4.04,1000000000.0,1000000000.0,1000000000.0,39.32
1656,MM HOSPITAL PVT LTD,Moradabad,-1.3801,8.8172,1,150,10,54000,15,19,99,94,62,90,42,27,68,18,72,62,9,96,83,30,72,96,64,61,45,15,3890,3770,3500,5750,6890,5720,3100,6750,4610,3670,3100,3020,3210,3310,109,137,1000000000.0,150,76,38,0.0844,0.0643,0.0861,0.0667,0.0588,15.974,6.8774,46.413,17.594,28.1196,47.2327,2,1000000000.0,1000000000.0,4,7,6,25.13,33.92,64.26,65.19,1000000000.0,55.97,17.61
1657,SRI SAI HOSPITAL,Moradabad,9.1721,2.2522,1,150,14,74000,15,66,6,59,64,63,97,31,3,27,85,1,23,15,98,38,29,35,28,14,75,15,6560,5620,390,6750,6020,5630,2950,1620,6300,5560,1740,1870,410,6790,1000000000.0,34,94,63,56,30,0.0506,0.0771,0.0583,0.0642,0.096,29.1556,1000000000.0,47.1027,37.52,29.3018,23.9243,1000000000.0,6,0,1000000000.0,8,1000000000.0,17.51,50.24,18.35,1000000000.0,31.32,67.33,62.04
1658,MANSAROVER NURSING HOME,Moradabad,4.6859,0.0927,1,100,19,29000,15,28,51,4,7,99,99,74,28,66,56,95,99,66,92,37,14,84,66,13,24,15,1100,5490,640,3730,3080,3720,3020,5100,3380,4060,5860,3140,170,6730,1000000000.0,77,1000000000.0,1000000000.0,134,62,0.0539,0.0926,0.0826,0.0864,0.0897,48.8525,1000000000.0,1000000000.0,41.358,46.6138,1000000000.0,2,1000000000.0,1000000000.0,6,6,6,55.79,50.08,9.39,56.1,28.12,1000000000.0,1000000000.0
1659,COSMOS HOSPITAL,Moradabad,-8.4622,-1.203,1,200,18,29000,15,18,34,93,4,57,29,42,9,65,10,29,44,36,14,25,15,88,31,61,92,15,4770,1230,5990,5280,3890,1640,6260,1110,4570,6510,3670,3060,2730,6210,91,1000000000.0,76,62,71,100,0.0832,0.0734,0.0711,0.0749,0.0545,42.0681,4.3664,1000000000.0,18.374,48.5342,1000000000.0,1000000000.0,1,7,1000000000.0,7,1,3.96,57.02,1000000000.0,49.96,67.25,1000000000.0,51.49
1660,ASIAN VIVEKANAND SUPER SPECIALTY HOSPITAL,Moradabad,1.5464,0.2515,1,200,20,61000,15,8,67,77,61,1,98,36,17,43,4,70,75,86,72,67,93,36,94,63,75,15,6400,2880,6350,6640,6420,2610,1710,3030,2130,1010,5180,6470,1170,3290,117,147,1000000000.0,94,58,26,0.086,0.0822,0.0506,0.0754,0.057,43.7224,1000000000.0,22.4195,32.0847,24.2094,46.6501,1000000000.0,8,4,1000000000.0,1,10,65.57,1000000000.0,20.95,63.84,17.08,67.17,1000000000.0
1661,LOKPRIYA HOSPITAL,Moradabad,-5.4113,1.9033,1,100,14,24000,15,47,86,82,78,39,27,25,61,40,1,80,76,19,53,27,59,36,68,100,75,15,5990,550,6640,2860,1600,5420,3190,1790,180,5040,2930,2640,3830,2120,107,1000000000.0,148,138,54,30,0.0625,0.0563,0.0681,0.0842,0.0954,28.752,28.874,41.0489,6.3891,47.1847,18.8043,8,8,5,0,5,8,42.45,21.42,1000000000.0,42.71,44.59,26.6,1000000000.0
1662,SAGAR NURSING HOME,Moradabad,-5.5447,-7.8836,1,200,20,66000,15,29,7,6,38,83,68,63,73,70,3,97,93,29,91,44,5,53,89,31,2,15,1600,6580,190,5780,6620,4740,1020,1040,5060,810,3430,1620,4310,2020,1000000000.0,1000000000.0,47,1000000000.0,1000000000.0,73,0.0879,0.0526,0.0908,0.059,0.0848,10.5501,1000000000.0,1000000000.0,36.1202,7.3503,24.9862,10,10,7,1000000000.0,3,7,20.17,1000000000.0,29.11,32.6,1000000000.0,7.68,66.84
1663,KILKARI CHILDREN HOSPITAL MATERNITY HOME,Moradabad,-8.6489,0.9553,1,300,12,30000,15,68,24,47,11,78,13,92,88,28,35,81,49,14,70,21,1,71,60,18,61,15,6930,6740,6890,1750,3630,5910,370,2860,2790,4010,2690,4950,2190,470,1000000000.0,1000000000.0,138,130,105,30,0.0715,0.0813,0.0934,0.0519,0.0964,28.4603,39.0103,8.9994,49.809,1000000000.0,1000000000.0,4,0,10,4,9,1000000000.0,26.08,1000000000.0,39.46,4.89,28.76,60.67,18.98
1664,LIFE CARE CENTER,Moradabad,7.5619,-2.5251,1,300,12,32000,15,30,60,25,54,8,98,80,44,81,90,55,16,23,9,31,50,70,83,14,76,15,3320,3600,5070,6390,1330,5950,5220,1570,830,3890,5270,2380,6000,4070,70,140,52,82,82,78,0.0633,0.0505,0.054,0.0884,0.0841,15.9084,2.0419,20.1534,23.2964,29.1987,45.8748,4,10,3,1000000000.0,2,1000000000.0,41.57,1000000000.0,45.87,1000000000.0,57.22,22.39,3.96
1665,LIFE LINE MULTI SPACELIST HOSPITAL,Moradabad,0.5753,4.856,1,250,12,63000,15,26,94,78,77,5,11,52,81,99,47,41,43,11,45,30,34,64,84,11,78,15,1200,6140,2530,1280,5340,4480,5310,7060,5020,4700,3490,6490,2580,450,64,146,1000000000.0,147,63,112,0.0672,0.0712,0.0716,0.071,0.098,21.2585,19.5547,33.0183,48.6086,1.2292,24.5329,10,1000000000.0,1000000000.0,5,4,8,1000000000.0,32.13,22.41,53.1,1000000000.0,1000000000.0,63.59
1666,M S NURSING HOME,Moradabad,-8.7056,0.5651,1,150,13,15000,15,5,76,93,65,86,57,18,34,7,91,28,62,67,50,8,75,12,2,78,49,15,6510,3530,1870,5240,4970,6400,5150,1780,3390,6910,580,5370,6940,3730,1000000000.0,130,62,34,1000000000.0,42,0.0581,0.0523,0.0539,0.0641,0.0709,1000000000.0,33.9769,15.7164,1000000000.0,1000000000.0,38.849,4,7,1000000000.0,1000000000.0,1000000000.0,1,53.89,57.97,34.3,52.59,67.39,44.28,53.31
1667,JAIN CLINIC,Moradabad,2.8714,-5.2854,1,150,14,30000,15,64,13,55,69,80,40,3,55,21,27,65,67,10,11,58,4,85,56,23,65,15,920,5100,4160,5350,5300,5460,5040,580,6370,5490,7080,6490,1400,3230,116,32,147,1000000000.0,75,23,0.0644,0.0779,0.0996,0.0699,0.0605,1000000000.0,36.8647,1000000000.0,1.3392,37.893,37.7553,1000000000.0,1,1000000000.0,1000000000.0,1000000000.0,1000000000.0,50.21,1000000000.0,1000000000.0,64.76,1000000000.0,1000000000.0,1000000000.0
1668,HEART CARE CENTRE,Moradabad,7.5343,-0.7657,1,100,18,72000,15,28,34,53,42,9,78,46,53,16,89,88,91,59,57,76,4,7,20,16,68,15,2270,4290,2020,6790,5100,1700,1030,3960,4810,3680,670,5270,150,5510,38,71,33,29,148,107,0.096,0.0966,0.0578,0.0946,0.0683,39.5135,27.6843,4.2188,38.0448,1000000000.0,1.4074,3,2,5,0,0,6,47.79,26.43,27.4,53.49,45.71,1000000000.0,62.66
